pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,librarian_yn,land_avl_yn,kitchen_garden_yn,staff_qtr_yn,tinkering_lab_yn,boarding_pri_yn,boarding_upr_yn,boarding_sec_yn,boarding_hsec_yn,cyber_safety,psycho_social,enrichment_activities
9053056,3,1,0,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
3009090,3,1,0,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
6382512,3,1,1,2,2,1,2,0,0,1,2,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,12,12,1
1239699,3,1,1,2,2,1,2,0,0,1,0,0,1,1,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1
7634909,3,1,1,5,2,2,2,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,14,14,1
6410195,3,1,1,5,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,70,0,1
9507709,3,3,2,3,4,1,4,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,28,0,1
3740033,3,1,1,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
2598645,3,2,2,1,5,10,2,0,3,1,2,2,2,2,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,0,0,0,2,1,2,3,2,2,1,2,2,9,9,2,9,0,0,1
8352916,3,1,1,7,2,3,2,0,0,1,2,2,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,1,1,1,2,3,2,1,1,9,9,2,9,9,9,31,33,1
1758479,3,2,1,2,4,5,4,0,0,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,3,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
4133676,3,7,3,5,7,1,0,0,7,1,2,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,2,4,4,4,4,4,4,4,4,4,2,9,0,0,2,0,0,0,0,0,1,1,2,1,2,1,1,2,2,9,9,2,1,0,0,1
9571818,3,1,1,2,4,4,0,0,4,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,2,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
9732052,3,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,19,15,1
2100955,3,5,2,2,9,6,6,3,0,1,3,3,2,2,0,0,0,0,2,0,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,0,0,10,0,0,0,1,1,1,1,2,3,2,1,1,2,2,9,9,2,2,33,0,1
8296114,3,2,2,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
1838271,3,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,1,2,1,1,9,9,2,9,9,9,0,0,1
5770464,1,7,7,1,7,5,7,0,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
7037659,3,2,1,2,4,1,4,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8589499,3,1,1,5,2,1,0,0,2,1,1,1,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,4,0,1
6514824,3,1,1,1,3,2,0,1,2,1,0,0,1,1,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,0,5,0,0,0,0,1,3,1,1,3,2,1,1,9,9,9,9,9,9,0,0,1
6989139,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,9,0,1
7328915,3,2,2,3,3,1,2,0,1,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,1,0,0,1,2,3,1,2,1,9,9,2,9,9,9,33,0,1
1303265,3,1,1,5,2,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
7521870,3,4,4,7,5,1,5,0,0,1,2,2,2,2,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,5,5,0,0,0,1,0,1,1,1,3,2,1,1,9,9,2,9,9,9,71,0,1
6996508,4,1,1,3,13,11,13,0,0,1,4,4,2,2,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,2,1,2,1,2,2,2,2,4,2,4,4,2,1,2,0,0,20,0,0,0,4,4,5,1,2,1,1,2,2,2,2,2,9,2,2,141,0,1
3159643,3,2,2,7,3,2,1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,13,13,1
3116746,3,1,1,5,2,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8644952,3,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,1,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,24,24,1
8211316,3,3,1,2,5,1,3,0,2,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,14,14,1
1303435,3,1,1,2,3,1,3,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,2,0,1,1,2,3,2,1,1,9,9,9,9,9,9,44,0,1
5534969,3,7,7,5,9,9,0,6,3,1,1,1,1,1,1,1,1,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,0,0,6,0,0,0,0,2,1,1,1,3,2,1,1,2,2,9,9,2,2,0,0,1
1371055,3,1,1,2,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,6,0,1
4358574,1,1,1,1,11,12,11,0,0,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,5,0,1,1,1,1,2,1,2,3,1,1,1,9,9,2,9,9,9,0,0,
5947348,1,2,2,1,11,11,11,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,2,2,3,3,3,1,1,9,10,0,7,0,1,0,0,1,1,1,2,3,2,1,2,1,2,9,9,2,2,0,0,
2541416,1,1,1,6,7,2,7,0,0,1,2,2,2,2,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,
4476556,1,2,2,1,33,18,33,0,0,1,33,33,33,33,2,2,2,2,14,14,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,0,0,88,0,88,1,3,2,7,1,1,3,1,1,1,2,2,2,9,2,2,0,0,
7351224,1,2,2,2,6,4,6,0,0,1,1,1,1,1,0,0,0,0,3,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,2,2,2,4,4,2,4,4,3,2,9,1,0,3,0,0,0,0,1,2,1,2,3,2,1,1,2,2,9,9,9,1,0,0,
9057715,1,1,1,7,9,9,9,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,1,0,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
3624270,1,1,1,1,10,14,10,0,0,1,1,1,1,1,0,0,0,0,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,16,0,0,0,0,1,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
5360420,1,1,1,1,6,1,5,1,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,3,1,6,0,0,0,0,0,3,1,2,3,2,2,1,9,9,2,9,9,9,0,0,
6853273,2,8,8,1,8,2,8,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,0,0,1,1,1,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
3856092,1,1,1,6,5,6,5,0,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,0,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
2984786,1,1,1,1,5,5,5,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,1,0,0,0,0,0,1,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
5679677,1,1,1,1,6,1,6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,1,3,2,1,2,9,9,2,9,9,9,0,0,
2325909,1,2,2,3,12,7,12,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,12,0,0,0,1,1,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
8945384,1,1,1,1,9,12,9,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,2,2,1,2,3,2,2,1,9,9,2,9,9,9,0,0,
9815463,1,1,1,2,3,1,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
7777595,2,1,1,1,3,7,3,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,5,0,0,0,0,0,0,1,1,1,2,3,2,1,2,9,9,9,9,9,9,0,0,
9046962,1,2,2,5,6,6,6,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,
5404364,1,1,1,5,3,4,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,9,9,9,9,9,9,0,0,
4054814,2,1,1,4,12,5,12,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,10,0,1,0,0,1,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
2563691,1,2,1,1,7,8,7,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,0,0,1,2,2,2,2,2,9,9,2,9,9,9,0,0,
6480007,2,1,1,1,10,5,10,0,0,1,3,3,2,2,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,7,0,0,0,0,0,1,1,1,2,2,1,2,9,9,2,9,9,9,0,0,
4642004,1,2,1,7,13,13,0,13,0,1,2,2,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,6,0,4,0,1,1,3,1,1,3,2,1,1,9,9,2,9,9,9,0,0,
7002696,1,1,1,1,8,8,8,0,0,1,2,2,2,2,0,0,2,1,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,2,1,1,1,1,2,9,9,2,9,9,9,0,0,
1391137,1,3,3,1,17,12,17,0,0,1,15,15,15,15,1,1,1,1,16,0,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,1,9,2,0,50,0,0,1,3,2,3,1,1,3,1,2,1,2,1,2,9,2,2,0,0,
5266420,1,3,3,1,3,3,3,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,1,1,2,3,1,2,2,9,9,9,9,9,9,0,0,
2965943,1,2,2,1,11,5,11,0,0,1,2,2,3,3,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,10,1,1,0,1,1,2,1,2,1,1,9,9,2,9,9,9,0,0,
5643069,1,2,2,6,8,4,8,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,4,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,
6249299,1,1,1,6,5,5,5,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,1,0,0,0,0,1,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,
6838625,1,1,1,1,5,2,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
8346412,1,1,1,1,6,6,6,0,0,1,3,3,3,3,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,2,1,9,1,1,1,1,1,1,1,3,3,3,3,3,2,1,9,0,0,4,0,0,0,0,1,1,1,2,3,2,2,2,2,1,9,9,2,2,0,0,
5492823,1,2,2,1,13,5,13,0,0,1,3,3,3,3,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,2,9,1,2,1,2,4,4,4,4,4,1,1,9,1,0,9,0,0,1,1,2,1,1,2,3,2,1,2,2,2,9,9,2,2,0,0,
1597799,1,1,1,1,5,3,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,4,0,1,0,0,0,0,0,1,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
9035432,2,1,1,1,11,13,11,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,5,0,0,0,0,0,2,1,1,3,2,2,2,9,9,2,9,9,9,0,0,
5274148,1,1,1,1,10,9,10,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,9,0,0,0,0,0,1,1,2,3,2,1,2,2,2,2,9,2,9,0,0,
4283719,1,1,1,5,10,2,10,0,0,1,1,1,1,1,0,0,0,0,1,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,2,9,1,0,2,0,0,0,0,0,1,1,2,3,1,2,2,9,9,2,9,9,9,0,0,
1307651,1,8,6,1,8,6,8,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,0,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
8741847,1,12,12,1,12,12,12,0,0,1,2,2,3,3,2,2,3,3,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,1,4,8,2,1,1,1,1,1,1,9,9,2,9,9,9,0,0,
3914494,1,4,4,1,12,13,12,0,0,1,2,2,2,2,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,4,4,4,1,1,4,1,1,9,0,0,2,0,0,0,0,1,1,1,2,3,2,1,1,1,2,9,9,9,1,0,0,
5798541,2,2,2,1,11,6,11,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,1,1,1,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
5669468,1,2,1,1,14,5,14,0,0,1,4,4,2,2,0,0,0,0,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,6,0,0,0,1,1,2,1,1,3,2,1,2,9,9,2,9,9,9,0,0,
8114135,1,15,10,1,15,15,15,0,0,1,3,2,2,2,0,0,0,0,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,1,7,0,0,0,0,0,1,1,1,3,1,2,1,1,2,2,9,2,9,0,0,
1510896,1,3,1,1,15,27,15,0,0,1,8,8,8,8,2,2,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,50,0,0,0,0,0,1,1,1,1,1,1,2,2,2,9,2,9,0,0,
9784401,1,1,1,2,8,17,8,0,0,1,2,2,2,2,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,0,0,0,1,1,2,3,1,1,2,9,9,2,9,9,9,0,0,
5977023,2,1,1,3,11,2,11,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,6,0,0,1,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,0,0,
9624332,1,3,3,1,9,2,8,1,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,2,2,2,9,9,2,9,0,0,
8544400,2,1,1,5,8,2,8,0,0,1,3,3,3,3,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,3,0,1,0,0,0,0,0,2,1,2,3,2,1,2,9,9,2,9,9,9,0,0,
3079887,2,13,13,1,13,11,13,0,0,1,2,2,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,11,0,0,2,0,0,2,1,2,3,2,2,2,9,9,2,9,9,9,0,0,
