_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,level_score,rate_score,risk_score,risk_category
50981,50981,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 09:15:00,10.31,-0.3399999999999998,0.25,-1.3599999999999994,40,40,40.0,MODERATE
50982,50982,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 09:30:00,10.13,-0.1799999999999997,0.25,-0.7199999999999989,40,10,28.0,LOW
50983,50983,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 09:45:00,10.27,0.1399999999999988,0.25,0.5599999999999952,40,10,28.0,LOW
50984,50984,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 10:00:00,10.13,-0.1399999999999988,0.25,-0.5599999999999952,40,10,28.0,LOW
50985,50985,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 10:15:00,10.0,-0.1300000000000007,0.25,-0.5200000000000031,40,10,28.0,LOW
50986,50986,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 10:45:00,9.97,-0.0299999999999993,0.5,-0.0599999999999987,40,10,28.0,LOW
50987,50987,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 11:00:00,10.09,0.1199999999999992,0.25,0.4799999999999969,40,10,28.0,LOW
50988,50988,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 11:15:00,10.03,-0.0600000000000005,0.25,-0.240000000000002,40,10,28.0,LOW
50989,50989,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 11:30:00,9.76,-0.2699999999999996,0.25,-1.0799999999999983,40,40,40.0,MODERATE
50990,50990,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 11:45:00,10.06,0.3000000000000007,0.25,1.2000000000000028,40,40,40.0,MODERATE
50991,50991,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 12:00:00,9.94,-0.120000000000001,0.25,-0.480000000000004,40,10,28.0,LOW
50992,50992,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 12:15:00,10.06,0.120000000000001,0.25,0.480000000000004,40,10,28.0,LOW
50993,50993,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 12:30:00,10.15,0.0899999999999998,0.25,0.3599999999999994,40,10,28.0,LOW
50994,50994,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 12:45:00,9.87,-0.2800000000000011,0.25,-1.1200000000000043,40,40,40.0,MODERATE
50995,50995,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 13:00:00,9.94,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
50996,50996,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 13:15:00,10.1,0.1600000000000001,0.25,0.6400000000000006,40,10,28.0,LOW
50997,50997,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 13:30:00,10.0,-0.0999999999999996,0.25,-0.3999999999999986,40,10,28.0,LOW
50998,50998,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 13:45:00,9.59,-0.4100000000000001,0.25,-1.6400000000000006,40,40,40.0,MODERATE
50999,50999,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 14:00:00,9.59,0.0,0.25,0.0,40,10,28.0,LOW
51000,51000,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 14:15:00,9.78,0.1899999999999995,0.25,0.759999999999998,40,10,28.0,LOW
51001,51001,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 14:30:00,9.85,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
51002,51002,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 14:45:00,10.14,0.2900000000000009,0.25,1.1600000000000037,40,40,40.0,MODERATE
51003,51003,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 15:00:00,10.12,-0.0200000000000013,0.25,-0.0800000000000054,40,10,28.0,LOW
51004,51004,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 15:15:00,9.59,-0.5299999999999994,0.25,-2.119999999999997,40,40,40.0,MODERATE
51005,51005,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 15:30:00,9.93,0.3399999999999998,0.25,1.3599999999999994,40,40,40.0,MODERATE
51006,51006,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 15:45:00,10.12,0.1899999999999995,0.25,0.759999999999998,40,10,28.0,LOW
51007,51007,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 16:00:00,10.34,0.2200000000000006,0.25,0.8800000000000026,40,10,28.0,LOW
51008,51008,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 16:15:00,10.0,-0.3399999999999998,0.25,-1.3599999999999994,40,40,40.0,MODERATE
51009,51009,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 16:30:00,10.02,0.0199999999999995,0.25,0.0799999999999983,40,10,28.0,LOW
51010,51010,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 16:45:00,9.83,-0.1899999999999995,0.25,-0.759999999999998,40,10,28.0,LOW
51011,51011,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 17:00:00,10.05,0.2200000000000006,0.25,0.8800000000000026,40,10,28.0,LOW
51012,51012,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 17:15:00,10.07,0.0199999999999995,0.25,0.0799999999999983,40,10,28.0,LOW
51013,51013,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 17:30:00,10.38,0.3100000000000005,0.25,1.240000000000002,40,40,40.0,MODERATE
51014,51014,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 17:45:00,9.87,-0.5100000000000016,0.25,-2.0400000000000063,40,40,40.0,MODERATE
51015,51015,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 18:00:00,10.2,0.33,0.25,1.3200000000000005,40,40,40.0,MODERATE
51016,51016,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 18:15:00,10.01,-0.1899999999999995,0.25,-0.759999999999998,40,10,28.0,LOW
51017,51017,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 18:30:00,10.5,0.4900000000000002,0.25,1.9600000000000009,40,40,40.0,MODERATE
51018,51018,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 18:45:00,10.06,-0.4399999999999995,0.25,-1.759999999999998,40,40,40.0,MODERATE
51019,51019,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 19:00:00,10.18,0.1199999999999992,0.25,0.4799999999999969,40,10,28.0,LOW
51020,51020,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 19:15:00,9.89,-0.2899999999999991,0.25,-1.1599999999999966,40,40,40.0,MODERATE
51021,51021,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 19:30:00,9.95,0.0599999999999987,0.25,0.2399999999999948,40,10,28.0,LOW
51022,51022,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 19:45:00,10.15,0.200000000000001,0.25,0.8000000000000043,40,10,28.0,LOW
51023,51023,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 20:00:00,10.24,0.0899999999999998,0.25,0.3599999999999994,40,10,28.0,LOW
51024,51024,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 20:15:00,10.21,-0.0299999999999993,0.25,-0.1199999999999974,40,10,28.0,LOW
51025,51025,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 20:30:00,10.34,0.129999999999999,0.25,0.519999999999996,40,10,28.0,LOW
51026,51026,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 20:45:00,10.21,-0.129999999999999,0.25,-0.519999999999996,40,10,28.0,LOW
51027,51027,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 21:00:00,10.02,-0.1900000000000012,0.25,-0.7600000000000051,40,10,28.0,LOW
51028,51028,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 21:15:00,9.77,-0.25,0.25,-1.0,40,40,40.0,MODERATE
51029,51029,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 21:30:00,9.75,-0.0199999999999995,0.25,-0.0799999999999983,40,10,28.0,LOW
51030,51030,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 21:45:00,10.33,0.5800000000000001,0.25,2.3200000000000003,40,40,40.0,MODERATE
51031,51031,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 22:00:00,9.74,-0.5899999999999999,0.25,-2.3599999999999994,40,40,40.0,MODERATE
51032,51032,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 22:15:00,10.36,0.6199999999999992,0.25,2.479999999999997,40,40,40.0,MODERATE
51033,51033,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 22:30:00,10.49,0.1300000000000007,0.25,0.5200000000000031,40,10,28.0,LOW
51034,51034,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 22:45:00,9.87,-0.620000000000001,0.25,-2.480000000000004,40,40,40.0,MODERATE
51035,51035,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 23:00:00,10.12,0.25,0.25,1.0,40,40,40.0,MODERATE
51036,51036,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 23:15:00,9.91,-0.209999999999999,0.25,-0.8399999999999963,40,10,28.0,LOW
51037,51037,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 23:30:00,9.97,0.0600000000000005,0.25,0.240000000000002,40,10,28.0,LOW
51038,51038,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-12 23:45:00,10.17,0.1999999999999993,0.25,0.7999999999999972,40,10,28.0,LOW
51039,51039,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 00:00:00,10.35,0.1799999999999997,0.25,0.7199999999999989,40,10,28.0,LOW
51040,51040,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 00:15:00,9.85,-0.5,0.25,-2.0,40,40,40.0,MODERATE
51041,51041,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 00:30:00,9.97,0.120000000000001,0.25,0.480000000000004,40,10,28.0,LOW
51042,51042,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 00:45:00,9.89,-0.08,0.25,-0.3200000000000003,40,10,28.0,LOW
51043,51043,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 01:00:00,10.0,0.1099999999999994,0.25,0.4399999999999977,40,10,28.0,LOW
51044,51044,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 01:15:00,10.01,0.0099999999999997,0.25,0.0399999999999991,40,10,28.0,LOW
51045,51045,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 01:30:00,10.24,0.2300000000000004,0.25,0.9200000000000016,40,10,28.0,LOW
51046,51046,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 01:45:00,10.0,-0.2400000000000002,0.25,-0.9600000000000009,40,10,28.0,LOW
51047,51047,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 02:00:00,10.66,0.6600000000000001,0.25,2.640000000000001,40,40,40.0,MODERATE
51048,51048,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 02:15:00,10.16,-0.5,0.25,-2.0,40,40,40.0,MODERATE
51049,51049,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 02:30:00,9.9,-0.2599999999999998,0.25,-1.0399999999999991,40,40,40.0,MODERATE
51050,51050,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 02:45:00,10.24,0.3399999999999998,0.25,1.3599999999999994,40,40,40.0,MODERATE
51051,51051,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 03:00:00,10.29,0.0499999999999989,0.25,0.1999999999999957,40,10,28.0,LOW
51052,51052,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 03:15:00,10.12,-0.1699999999999999,0.25,-0.6799999999999997,40,10,28.0,LOW
51053,51053,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 03:30:00,10.05,-0.0699999999999985,0.25,-0.279999999999994,40,10,28.0,LOW
51054,51054,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 03:45:00,10.1,0.0499999999999989,0.25,0.1999999999999957,40,10,28.0,LOW
51055,51055,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 04:00:00,9.87,-0.2300000000000004,0.25,-0.9200000000000016,40,10,28.0,LOW
51056,51056,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 04:15:00,10.03,0.1600000000000001,0.25,0.6400000000000006,40,10,28.0,LOW
51057,51057,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 04:30:00,9.67,-0.3599999999999994,0.25,-1.4399999999999975,40,40,40.0,MODERATE
51058,51058,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 04:45:00,10.02,0.3499999999999996,0.25,1.3999999999999986,40,40,40.0,MODERATE
51059,51059,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 05:00:00,10.23,0.2100000000000008,0.25,0.8400000000000034,40,10,28.0,LOW
51060,51060,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 05:15:00,10.19,-0.0400000000000009,0.25,-0.1600000000000037,40,10,28.0,LOW
51061,51061,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 05:30:00,9.99,-0.1999999999999993,0.25,-0.7999999999999972,40,10,28.0,LOW
51062,51062,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 05:45:00,9.88,-0.1099999999999994,0.25,-0.4399999999999977,40,10,28.0,LOW
51063,51063,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 06:00:00,10.01,0.129999999999999,0.25,0.519999999999996,40,10,28.0,LOW
51064,51064,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 06:15:00,10.08,0.0700000000000002,0.25,0.2800000000000011,40,10,28.0,LOW
51065,51065,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 06:30:00,10.11,0.0299999999999993,0.25,0.1199999999999974,40,10,28.0,LOW
51066,51066,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 06:45:00,9.72,-0.3899999999999988,0.25,-1.5599999999999952,40,40,40.0,MODERATE
51067,51067,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 07:00:00,9.69,-0.0300000000000011,0.25,-0.1200000000000045,40,10,28.0,LOW
51068,51068,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 07:15:00,10.21,0.5200000000000014,0.25,2.0800000000000054,40,40,40.0,MODERATE
51069,51069,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 07:30:00,10.16,-0.0500000000000007,0.25,-0.2000000000000028,40,10,28.0,LOW
51070,51070,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 08:00:00,10.22,0.0600000000000005,0.5,0.120000000000001,40,10,28.0,LOW
51071,51071,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 08:15:00,10.09,-0.1300000000000007,0.25,-0.5200000000000031,40,10,28.0,LOW
51072,51072,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 08:30:00,9.94,-0.1500000000000003,0.25,-0.6000000000000014,40,10,28.0,LOW
51073,51073,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 08:45:00,10.21,0.2700000000000013,0.25,1.0800000000000054,40,40,40.0,MODERATE
51074,51074,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 09:00:00,10.01,-0.200000000000001,0.25,-0.8000000000000043,40,10,28.0,LOW
51075,51075,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 09:15:00,9.87,-0.1400000000000005,0.25,-0.5600000000000023,40,10,28.0,LOW
51076,51076,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 09:30:00,10.04,0.1699999999999999,0.25,0.6799999999999997,40,10,28.0,LOW
51077,51077,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 09:45:00,10.07,0.0300000000000011,0.25,0.1200000000000045,40,10,28.0,LOW
51078,51078,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 10:00:00,9.82,-0.25,0.25,-1.0,40,40,40.0,MODERATE
51079,51079,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 10:15:00,10.46,0.6400000000000006,0.25,2.5600000000000023,40,40,40.0,MODERATE
51080,51080,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 10:30:00,9.7,-0.7600000000000016,0.25,-3.0400000000000063,40,40,40.0,MODERATE
51081,51081,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 10:45:00,10.25,0.5500000000000007,0.25,2.200000000000003,40,40,40.0,MODERATE
51082,51082,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 11:00:00,9.93,-0.3200000000000003,0.25,-1.2800000000000011,40,40,40.0,MODERATE
51083,51083,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 11:15:00,9.92,-0.0099999999999997,0.25,-0.0399999999999991,40,10,28.0,LOW
51084,51084,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 11:30:00,10.19,0.2699999999999996,0.25,1.0799999999999983,40,40,40.0,MODERATE
51085,51085,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 11:45:00,9.72,-0.4699999999999988,0.25,-1.8799999999999957,40,40,40.0,MODERATE
51086,51086,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 12:00:00,9.56,-0.1600000000000001,0.25,-0.6400000000000006,40,10,28.0,LOW
51087,51087,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 12:15:00,9.51,-0.0500000000000007,0.25,-0.2000000000000028,40,10,28.0,LOW
51088,51088,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 12:30:00,9.15,-0.3599999999999994,0.25,-1.4399999999999975,40,40,40.0,MODERATE
51089,51089,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 12:45:00,9.95,0.7999999999999989,0.25,3.199999999999996,40,40,40.0,MODERATE
51090,51090,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 13:00:00,9.65,-0.2999999999999989,0.25,-1.1999999999999955,40,40,40.0,MODERATE
51091,51091,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 13:15:00,9.98,0.33,0.25,1.3200000000000005,40,40,40.0,MODERATE
51092,51092,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 13:30:00,9.89,-0.0899999999999998,0.25,-0.3599999999999994,40,10,28.0,LOW
51093,51093,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 13:45:00,10.04,0.1499999999999985,0.25,0.5999999999999943,40,10,28.0,LOW
51094,51094,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 14:00:00,10.09,0.0500000000000007,0.25,0.2000000000000028,40,10,28.0,LOW
51095,51095,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 14:15:00,9.94,-0.1500000000000003,0.25,-0.6000000000000014,40,10,28.0,LOW
51096,51096,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 14:30:00,9.95,0.0099999999999997,0.25,0.0399999999999991,40,10,28.0,LOW
51097,51097,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 14:45:00,9.79,-0.1600000000000001,0.25,-0.6400000000000006,40,10,28.0,LOW
51098,51098,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 15:00:00,10.09,0.3000000000000007,0.25,1.2000000000000028,40,40,40.0,MODERATE
51099,51099,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-06-13 15:15:00,9.93,-0.1600000000000001,0.25,-0.6400000000000006,40,10,28.0,LOW
