facility_id,facility_display_name,pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,latitude,longitude,coordinate_source,coordinate_confidence
FACILITY_6148581,1,6148581,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bijar,Bijar,Ghat,,,MISSING,MISSING
FACILITY_1576486,5,1576486,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kunkuli,Bairagana,Dasholi,,,MISSING,MISSING
FACILITY_8338533,1,8338533,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Chaien,Chain,Joshimath,,,MISSING,MISSING
FACILITY_6369990,1,6369990,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rangchaura,Rangchauda,Gairsain,,,MISSING,MISSING
FACILITY_4293891,1,4293891,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kanol,Kanol,Ghat,,,MISSING,MISSING
FACILITY_2553304,1,2553304,UTTARAKHAND,CHAMOLI,THARALI,1,,,Pastoli,Pastoli,Tharali,,,MISSING,MISSING
FACILITY_7979215,1,7979215,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Nauti,Nauti,Karnaprayag,,,MISSING,MISSING
FACILITY_1865171,1,1865171,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Banela,Banela,Narayanbagar,,,MISSING,MISSING
FACILITY_1312028,1,1312028,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sera Pakhudi,Sera Gad,Karnaprayag,,,MISSING,MISSING
FACILITY_3951778,1,3951778,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malasi,Malsi,Gairsain,,,MISSING,MISSING
FACILITY_6013211,1,6013211,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Masauli,Masoli,Pokhari,,,MISSING,MISSING
FACILITY_7434876,1,7434876,UTTARAKHAND,CHAMOLI,THARALI,1,,,Jola,Joula Budjola,Tharali,,,MISSING,MISSING
FACILITY_3116746,1,3116746,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banswara Chak Sainti,Sainti,Ghat,,,MISSING,MISSING
FACILITY_6249299,1,6249299,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mehal Chauri,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_4167646,1,4167646,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,,,,,MISSING,MISSING
FACILITY_9743673,1,9743673,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Khalbajetha,Khal Bajetha,Pokhari,,,MISSING,MISSING
FACILITY_4948701,5,4948701,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Ratura,Ratura,Karnaprayag,,,MISSING,MISSING
FACILITY_6447367,1,6447367,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_1895174,4,1895174,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Golim,Golim,Dasholi,,,MISSING,MISSING
FACILITY_5988154,5,5988154,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Tharali Gaon Ward No. 4,,,,,,MISSING,MISSING
FACILITY_6943212,5,6943212,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Thalabair,Thala Beind,Pokhari,,,MISSING,MISSING
FACILITY_1770554,1,1770554,UTTARAKHAND,CHAMOLI,THARALI,1,,,Chepadon,Chepron,Tharali,,,MISSING,MISSING
FACILITY_2454904,5,2454904,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jhirkoti,Jhirkoti,Karnaprayag,,,MISSING,MISSING
FACILITY_9782839,1,9782839,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Mopata,Mopata,Dewal,,,MISSING,MISSING
FACILITY_3477708,1,3477708,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Hadung Lagga Sainji,Beda,Dasholi,,,MISSING,MISSING
FACILITY_5666487,1,5666487,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Dharkot,Dharkot,Dasholi,,,MISSING,MISSING
FACILITY_2328252,1,2328252,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jalgaon,Dewal,Karnaprayag,,,MISSING,MISSING
FACILITY_4117343,1,4117343,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Jakhmala,Pati Jakhmala,Pokhari,,,MISSING,MISSING
FACILITY_7620821,1,7620821,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kolpudi,Kolpuri,Tharali,,,MISSING,MISSING
FACILITY_5874935,1,5874935,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Maithana,Maithana,Dasholi,,,MISSING,MISSING
FACILITY_1296295,1,1296295,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Ghes,Ghes,Dewal,,,MISSING,MISSING
FACILITY_7215442,1,7215442,UTTARAKHAND,CHAMOLI,THARALI,1,,,Thangira,Kurad,Tharali,,,MISSING,MISSING
FACILITY_9294358,1,9294358,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Pudiyani,Pudiyani,Karnaprayag,,,MISSING,MISSING
FACILITY_5906372,1,5906372,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Salaraitoli,Salla Retoli,Dasholi,,,MISSING,MISSING
FACILITY_3449472,4,3449472,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kafoli Malli,Kafoli,Narayanbagar,,,MISSING,MISSING
FACILITY_6166946,1,6166946,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Kimana,Kimana,Joshimath,,,MISSING,MISSING
FACILITY_7283225,4,7283225,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bhairni,Bherni,Ghat,,,MISSING,MISSING
FACILITY_8512727,5,8512727,UTTARAKHAND,CHAMOLI,THARALI,1,,,Jola,Joula Budjola,Tharali,,,MISSING,MISSING
FACILITY_3835285,4,3835285,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kasbi Nagar,Kasvinagar,Tharali,,,MISSING,MISSING
FACILITY_4916180,4,4916180,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kandari Khor,Kandari Khor,Gairsain,,,MISSING,MISSING
FACILITY_8221044,7,8221044,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Kalgoth,Kalgoth,Joshimath,,,MISSING,MISSING
FACILITY_1398050,4,1398050,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Simkholi,Simkholi,Pokhari,,,MISSING,MISSING
FACILITY_4925594,1,4925594,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Chari,Chari,Ghat,,,MISSING,MISSING
FACILITY_1627191,4,1627191,UTTARAKHAND,CHAMOLI,THARALI,2,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,,,,,MISSING,MISSING
FACILITY_9472438,4,9472438,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kola Dungari,Kola Dungri,Karnaprayag,,,MISSING,MISSING
FACILITY_1233490,5,1233490,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Dungri,Dungri,Narayanbagar,,,MISSING,MISSING
FACILITY_8037245,5,8037245,UTTARAKHAND,CHAMOLI,POKHARI,2,POKHRI-Town Panchayat,Pokhri (NP) -Dever Ward No. 7,,,,,,MISSING,MISSING
FACILITY_2112739,1,2112739,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Lingadi,Lingari,Dewal,,,MISSING,MISSING
FACILITY_5143372,1,5143372,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bina,Veena,Gairsain,,,MISSING,MISSING
FACILITY_1179149,1,1179149,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Gairi,Geri,Ghat,,,MISSING,MISSING
FACILITY_6386163,1,6386163,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kansola,Kansola,Narayanbagar,,,MISSING,MISSING
FACILITY_5933186,1,5933186,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Kaub,Kaub,Narayanbagar,,,MISSING,MISSING
FACILITY_3861306,1,3861306,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kalyana Talla,Kalyani Talli,Gairsain,,,MISSING,MISSING
FACILITY_7785562,1,7785562,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kwithi,Kwinthi,Pokhari,,,MISSING,MISSING
FACILITY_8904970,1,8904970,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Phali,Fali,Ghat,,,MISSING,MISSING
FACILITY_3020821,1,3020821,UTTARAKHAND,CHAMOLI,THARALI,1,,,Bunga,Kuridhar,Sult,,,MISSING,MISSING
FACILITY_2612611,4,2612611,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Sidoli,Sidoli,Karnaprayag,,,MISSING,MISSING
FACILITY_7886507,1,7886507,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kathur,Kathud,Dasholi,,,MISSING,MISSING
FACILITY_2419734,1,2419734,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Gain Saja Kata,Ganoli,Karnaprayag,,,MISSING,MISSING
FACILITY_7755644,1,7755644,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Mason,Mason,Dasholi,,,MISSING,MISSING
FACILITY_7370977,5,7370977,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Lower Bazaar Ward No.5,,,,,,MISSING,MISSING
FACILITY_5661100,4,5661100,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Jainsal,Jaisal,Dasholi,,,MISSING,MISSING
FACILITY_5534969,5,5534969,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malasi,Malsi,Gairsain,,,MISSING,MISSING
FACILITY_9661057,8,9661057,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,,,MISSING,MISSING
FACILITY_2035746,4,2035746,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bamiyala,Bamiyala,Dasholi,,,MISSING,MISSING
FACILITY_5568164,7,5568164,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Ghandiyal Lagga Chhapali,Ghandiyal,Gairsain,,,MISSING,MISSING
FACILITY_9035432,2,9035432,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,,,,,MISSING,MISSING
FACILITY_8114135,6,8114135,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,,,,,MISSING,MISSING
FACILITY_6678433,1,6678433,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Muson,Moonson,Gairsain,,,MISSING,MISSING
FACILITY_2321004,1,2321004,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Subhash Nagar Shivaji Ward No.7,,,,,,MISSING,MISSING
FACILITY_7307032,1,7307032,UTTARAKHAND,CHAMOLI,THARALI,1,,,Ratgaon Chak,Ratgaon,Tharali,,,MISSING,MISSING
FACILITY_8644952,1,8644952,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Jasyara,Jasyara,Karnaprayag,,,MISSING,MISSING
FACILITY_4419758,1,4419758,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bhainswara Chak Vaduk,Vaduk,Ghat,,,MISSING,MISSING
FACILITY_5433605,1,5433605,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Kanda,Kanda,Karnaprayag,,,MISSING,MISSING
FACILITY_1752592,1,1752592,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Dungri,Dungri,Gairsain,,,MISSING,MISSING
FACILITY_8990937,1,8990937,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Singhdhaar Ward No.4,,,,,,MISSING,MISSING
FACILITY_7292707,1,7292707,UTTARAKHAND,CHAMOLI,THARALI,1,,,Jabar Kot,Jabar Kot,Tharali,,,MISSING,MISSING
FACILITY_2464820,1,2464820,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Simlasu,Simlasu,Pokhari,,,MISSING,MISSING
FACILITY_1685893,1,1685893,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kunjpothani,Konj Pothani,Dasholi,,,MISSING,MISSING
FACILITY_4857165,1,4857165,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Angoth,Angoth,Narayanbagar,,,MISSING,MISSING
FACILITY_1352434,1,1352434,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Ganwali Ward No. 6,,,,,,MISSING,MISSING
FACILITY_4931706,1,4931706,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Huna Lagga Ramani,Ramani,Ghat,,,MISSING,MISSING
FACILITY_2218028,1,2218028,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Raigari,Regdi,Joshimath,,,MISSING,MISSING
FACILITY_7332865,1,7332865,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kujni,Masoli,Pokhari,,,MISSING,MISSING
FACILITY_1838271,1,1838271,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Eda Badhaani Ward No.2,,,,,,MISSING,MISSING
FACILITY_2204860,7,2204860,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Pagana,Pagna,Dasholi,,,MISSING,MISSING
FACILITY_3837379,5,3837379,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,Gochar (NP) -Rawalnagar Talla Ward No.2,,,,,,MISSING,MISSING
FACILITY_2162195,4,2162195,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bemru,Bemaru,Dasholi,,,MISSING,MISSING
FACILITY_5137553,5,5137553,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Topovan,Tapovan,Joshimath,,,MISSING,MISSING
FACILITY_5742651,4,5742651,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bijar,Bijar,Ghat,,,MISSING,MISSING
FACILITY_1456990,5,1456990,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Karnaprayag-Municipality,Karnaprayag (NP) -Tehseel Colony Ward No.4,,,,,,MISSING,MISSING
FACILITY_7382632,4,7382632,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sera,Sera,Gairsain,,,MISSING,MISSING
FACILITY_5492823,5,5492823,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Gopeshwer Gaon Ward No.2,,,,,,MISSING,MISSING
FACILITY_3308633,1,3308633,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Pogatha,Pogtha,Pokhari,,,MISSING,MISSING
FACILITY_3886177,3,3886177,UTTARAKHAND,CHAMOLI,DEHRADUN REGION,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_5613260,1,5613260,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Dhola Chak Ustoli,Ustoli,Ghat,,,MISSING,MISSING
FACILITY_8111315,1,8111315,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Pungaon,Pungaon,Gairsain,,,MISSING,MISSING
FACILITY_1666076,1,1666076,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bidoli,Kankhul Talla,Karnaprayag,,,MISSING,MISSING
FACILITY_5706625,1,5706625,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Airoli,Airoli,Gairsain,,,MISSING,MISSING
FACILITY_9389803,1,9389803,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Matai,Matai,Ghat,,,MISSING,MISSING
FACILITY_6382512,1,6382512,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Banj Bagar,Ropa Semdugra,Dasholi,,,MISSING,MISSING
FACILITY_2212645,1,2212645,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Bunga,Boonga,Narayanbagar,,,MISSING,MISSING
FACILITY_3712866,1,3712866,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Mana,Mana,Joshimath,,,MISSING,MISSING
FACILITY_5792563,1,5792563,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chirong Laga Bedula,Naini,Narayanbagar,,,MISSING,MISSING
FACILITY_1106047,1,1106047,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gawar,Gwad,Dasholi,,,MISSING,MISSING
FACILITY_8523951,7,8523951,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Kanol,Kanol,Ghat,,,MISSING,MISSING
FACILITY_4396974,1,4396974,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Khatyari,Khatyari,Karnaprayag,,,MISSING,MISSING
FACILITY_5722409,7,5722409,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Andrapa,Andrapa,Gairsain,,,MISSING,MISSING
FACILITY_7679563,5,7679563,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Silkhola Laga Ichchholi,Dewal (Selkhola),Dewal,,,MISSING,MISSING
FACILITY_9107605,4,9107605,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Malethi,Malethi,Gairsain,,,MISSING,MISSING
FACILITY_1272782,5,1272782,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Harmani Malli,Harmani Malli,Narayanbagar,,,MISSING,MISSING
FACILITY_2635573,4,2635573,UTTARAKHAND,CHAMOLI,Jyotirmath,1,,,Dungra,Dungri,Joshimath,,,MISSING,MISSING
FACILITY_3646707,5,3646707,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Rohira,Rohida,Gairsain,,,MISSING,MISSING
FACILITY_5702508,7,5702508,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Bhikauna,Bhikona,Pokhari,,,MISSING,MISSING
FACILITY_1498326,1,1498326,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Kwilakh,Koylakh,Gairsain,,,MISSING,MISSING
FACILITY_9995704,2,9995704,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kund Colony Ward No.3,,,,,,MISSING,MISSING
FACILITY_3098071,1,3098071,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Mokhmalla,Mokh Malla,Ghat,,,MISSING,MISSING
FACILITY_5214479,1,5214479,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Saned,Saned,Narayanbagar,,,MISSING,MISSING
FACILITY_5873009,1,5873009,UTTARAKHAND,CHAMOLI,THARALI,1,,,Gwaldam State,Gwaldam,Tharali,,,MISSING,MISSING
FACILITY_5410019,1,5410019,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dharkot,Dharkot,Karnaprayag,,,MISSING,MISSING
FACILITY_8182605,1,8182605,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Khageli,Sem,Karnaprayag,,,MISSING,MISSING
FACILITY_4896199,1,4896199,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Aali Majyari,Aason (Aali Majyadi),Gairsain,,,MISSING,MISSING
FACILITY_1673628,1,1673628,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bheriyana Laga Lakheri,Bhatiyana,Gairsain,,,MISSING,MISSING
FACILITY_3353046,1,3353046,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Nand Keshari,Kothi,Dewal,,,MISSING,MISSING
FACILITY_8706216,1,8706216,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Kilondi,Kilondi,Dasholi,,,MISSING,MISSING
FACILITY_7878276,1,7878276,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kimani,Kimani,Tharali,,,MISSING,MISSING
FACILITY_2818308,1,2818308,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kalsir,Kalsir,Pokhari,,,MISSING,MISSING
FACILITY_8394767,1,8394767,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Thalabair,Thala Beind,Pokhari,,,MISSING,MISSING
FACILITY_2900490,1,2900490,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bansoli Walli,Banasoli,Karnaprayag,,,MISSING,MISSING
FACILITY_1917101,1,1917101,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Odar,Odar,Dewal,,,MISSING,MISSING
FACILITY_8482618,1,8482618,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Bairagana,Bairagana,Dasholi,,,MISSING,MISSING
FACILITY_1296093,1,1296093,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Gaul,Gol,Gairsain,,,MISSING,MISSING
FACILITY_2981421,4,2981421,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Sainj,Jakh Patyun,Narayanbagar,,,MISSING,MISSING
FACILITY_2922615,4,2922615,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Bangaon Talla,Banagoan,Karnaprayag,,,MISSING,MISSING
FACILITY_6544858,5,6544858,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Ali,Aali,Pokhari,,,MISSING,MISSING
FACILITY_4274921,5,4274921,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Thirpak,Thirpak,Karnaprayag,,,MISSING,MISSING
FACILITY_8178507,4,8178507,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Muson,Moonson,Gairsain,,,MISSING,MISSING
FACILITY_9516926,2,9516926,UTTARAKHAND,CHAMOLI,DASHOLI,2,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Naurakh Peepalkoti Ward No.1,,,,,,MISSING,MISSING
FACILITY_8187970,1,8187970,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Panchali,Panchali,Gairsain,,,MISSING,MISSING
FACILITY_4376869,3,4376869,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Basant Bihaar Ward No.6,,,,,,MISSING,MISSING
FACILITY_3959767,1,3959767,UTTARAKHAND,CHAMOLI,THARALI,1,,,Hari Nagar Urf Laital,Harinagar ( Letal ),Tharali,,,MISSING,MISSING
FACILITY_3895183,10,3895183,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Melbagar,Ghandiyal,Gairsain,,,MISSING,MISSING
FACILITY_6016995,1,6016995,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Sartoli,Sartoli,Dasholi,,,MISSING,MISSING
FACILITY_6726226,1,6726226,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Ghatuda,Ghatora,Karnaprayag,,,MISSING,MISSING
FACILITY_8006033,1,8006033,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ghuni,Ghuni,Ghat,,,MISSING,MISSING
FACILITY_4248227,7,4248227,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Losari,Lousari,Dewal,,,MISSING,MISSING
FACILITY_5216242,4,5216242,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Mathakot,Mathkot,Gairsain,,,MISSING,MISSING
FACILITY_3048866,4,3048866,UTTARAKHAND,CHAMOLI,THARALI,1,,,Sahu Gaon Laga Junidhar,Gothinda,Tharali,,,MISSING,MISSING
FACILITY_5437720,1,5437720,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Seek Chak Geri,Geri,Ghat,,,MISSING,MISSING
FACILITY_5261615,4,5261615,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Aind,End,Karnaprayag,,,MISSING,MISSING
FACILITY_3001330,1,3001330,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Narangi,Narangi,Ghat,,,MISSING,MISSING
FACILITY_6344271,1,6344271,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Bisarakheta Palla,Mehal Chauri,Gairsain,,,MISSING,MISSING
FACILITY_6123823,1,6123823,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Ghorsal,Ghudshal,Dasholi,,,MISSING,MISSING
FACILITY_8793667,1,8793667,UTTARAKHAND,CHAMOLI,KARANPRAYAG,2,Gochar-Municipality,Gochar (NP) -Rawalnagar Talla Ward No.2,,,,,,MISSING,MISSING
FACILITY_9466793,7,9466793,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Uper Bazaar-Daando Ward No.6,,,,,,MISSING,MISSING
FACILITY_7881446,1,7881446,UTTARAKHAND,CHAMOLI,GAIRSAIN,1,,,Sarkot,Sarkot,Gairsain,,,MISSING,MISSING
FACILITY_6102244,1,6102244,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Mundoli,Mundoli,Dewal,,,MISSING,MISSING
FACILITY_6637024,2,6637024,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Paduli Papdiyana Ward No.9,,,,,,MISSING,MISSING
FACILITY_2553058,1,2553058,UTTARAKHAND,CHAMOLI,GAIRSAIN,2,Gairsain-Town Panchayat,Gairsain (NP) -Gairsain Purvi Bhaag Ward No. 3,,,,,,MISSING,MISSING
FACILITY_6824094,5,6824094,UTTARAKHAND,CHAMOLI,DASHOLI,2,Nandprayag-Town Panchayat,Nandprayag (NP) -Muniyaali Ward No.1,,,,,,MISSING,MISSING
FACILITY_6116666,3,6116666,UTTARAKHAND,CHAMOLI,Jyotirmath,2,Joshimath-Municipality,Joshimath (MB) - Singhdhaar Ward No.4,,,,,,MISSING,MISSING
FACILITY_9938605,1,9938605,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Bairau,Bairon,Ghat,,,MISSING,MISSING
FACILITY_7795583,1,7795583,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Ghuni,Ghuni,Ghat,,,MISSING,MISSING
FACILITY_3956203,1,3956203,UTTARAKHAND,CHAMOLI,NANDANAGAR,1,,,Vaduk,Vaduk,Ghat,,,MISSING,MISSING
FACILITY_5868048,1,5868048,UTTARAKHAND,CHAMOLI,DEWAL,1,,,Kheta Manvati,Kheta Manmati,Dewal,,,MISSING,MISSING
FACILITY_3179881,1,3179881,UTTARAKHAND,CHAMOLI,DASHOLI,1,,,Gairgunth,Tangsa,Dasholi,,,MISSING,MISSING
FACILITY_6561953,7,6561953,UTTARAKHAND,CHAMOLI,POKHARI,1,,,Kujasu,Kujasu,Pokhari,,,MISSING,MISSING
FACILITY_7806829,1,7806829,UTTARAKHAND,CHAMOLI,THARALI,1,,,Kurad,Kurad,Tharali,,,MISSING,MISSING
FACILITY_1354151,1,1354151,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Gainthi,Gainthi,Karnaprayag,,,MISSING,MISSING
FACILITY_3157773,2,3157773,UTTARAKHAND,CHAMOLI,KARANPRAYAG,1,,,Dimar,Dimmar,Karnaprayag,,,MISSING,MISSING
FACILITY_1664430,2,1664430,UTTARAKHAND,CHAMOLI,DASHOLI,2,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Sagar Gangol Gaon Ward No.1,,,,,,MISSING,MISSING
FACILITY_6704392,4,6704392,UTTARAKHAND,CHAMOLI,NARAYANBAGAR,1,,,Chaliya Pani,Chaliyapani,Narayanbagar,,,MISSING,MISSING
