site_id,site_name,site_cluster,village_name,urban_local_body_name,ward_name,block_name,district_name,matched_settlement_id,matched_address,latitude,longitude,coordinate_confidence,coordinate_match_method,school_category_code,school_type_code,total_classrooms,good_classrooms,minor_repair_classrooms,major_repair_classrooms,normal_classroom_capacity,temporary_capacity,available_capacity,building_score,road_score,water_score,electricity_score,land_score,boundary_wall_score,safety_score,accessibility_score,capacity_score,infrastructure_score,facility_suitability_score,safe_site_score,nearest_settlement_id,nearest_settlement_name,nearest_settlement_distance_km,site_status
1746209,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Subhash Nagar Shivaji Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,10,10,0,0,250,125.0,125,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,30.303,85.0,67.576,55.36,,,,MEDIUM_SUITABILITY
9974473,Educational Facility,Bhainti,Bhainti,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
3752644,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) -Gaandhinagar Ward No.1,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,12,12,0,0,300,150.0,150,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,36.364,85.0,84.091,75.48,,,,HIGH_SUITABILITY
3009090,Educational Facility,Bemru,Bemru,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
8789511,Educational Facility,Lolti,Lolti,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
3858382,Educational Facility,Ramara Talla,Ramara Talla,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,2,1,0,50,25.0,25,66.667,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,66.515,61.62,,,,MEDIUM_SUITABILITY
8664836,Educational Facility,Majyari Malli,Majyari Malli,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
8435333,Educational Facility,Bhangyul,Bhangyul,,,Joshimath,CHAMOLI,SETTLEMENT_40875,Bhangyul,30.4956893,79.6321168,MEDIUM,VILLAGE_NAME,1,3,4,3,0,1,75,37.5,38,75.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,54.773,45.68,SETTLEMENT_40875,Bhangyul,0.0,LOW_SUITABILITY
9873238,Educational Facility,Airas,Airas,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
8393279,Educational Facility,Kandai Khola,Kandai Khola,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
3766396,Educational Facility,Sauda Mangara,Sauda Mangara,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
3693905,Educational Facility,Bainoli,Bainoli,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
7446525,Educational Facility,Birsansera,Birsansera,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
1123322,Educational Facility,Salud,Salud,,,Joshimath,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
3830086,Educational Facility,Hali Sera Urf Adibadari,Hali Sera Urf Adibadari,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
3777185,Educational Facility,Thala,Thala,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,66.667,100.0,6.061,70.0,73.182,61.29,,,,MEDIUM_SUITABILITY
3741264,Educational Facility,Khainuri,Khainuri,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,11,3,3,5,75,37.5,38,27.273,0.0,100.0,100.0,100.0,0.0,66.667,40.0,9.091,85.0,37.121,37.87,,,,LOW_SUITABILITY
9081602,Educational Facility,Lankhee,Lankhee,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,2,0,3,50,25.0,25,40.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,43.515,40.42,,,,LOW_SUITABILITY
6129327,Educational Facility,Saikot,Saikot,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,1,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.152,100.0,78.788,70.3,,,,HIGH_SUITABILITY
7665792,Educational Facility,Thalabair,Thalabair,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
5176135,Educational Facility,Harmani Talli,Harmani Talli,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
7760997,Educational Facility,Naugaon Talla,Naugaon Talla,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
5388146,Educational Facility,Devgram,Devgram,,,Joshimath,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
7002696,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Ravigram Ward No.9,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,8,8,0,0,200,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,66.667,100.0,24.242,95.0,77.727,71.4,,,,HIGH_SUITABILITY
3268756,Educational Facility,Tharali-Town Panchayat,,Tharali-Town Panchayat,Tharali (NP) - Bhainta Ward No. 1,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,6,3,10,10,0,0,250,125.0,125,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30.303,90.0,82.576,74.11,,,,HIGH_SUITABILITY
6505914,Educational Facility,Talwari Khalsa,Talwari Khalsa,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
7189135,Educational Facility,Kurar Gunth,Kurar Gunth,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,9.091,100.0,62.273,50.18,,,,MEDIUM_SUITABILITY
2834626,Educational Facility,Ramani,Ramani,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,2,0,1,50,25.0,25,66.667,100.0,100.0,100.0,100.0,0.0,66.667,100.0,6.061,85.0,63.182,59.54,,,,MEDIUM_SUITABILITY
6052160,Educational Facility,Ruisan,Ruisan,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,6.061,85.0,73.182,63.54,,,,MEDIUM_SUITABILITY
7586831,Educational Facility,Nagbugar Urf Farkhet,Nagbugar Urf Farkhet,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,2,1,0,50,25.0,25,66.667,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,51.515,42.87,,,,LOW_SUITABILITY
2443292,Educational Facility,Nagartangsa,Nagartangsa,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
4839267,Educational Facility,Dungri,Dungri,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,15,8,4,3,200,100.0,100,53.333,0.0,100.0,100.0,100.0,0.0,100.0,40.0,24.242,90.0,52.061,48.38,,,,LOW_SUITABILITY
5244079,Educational Facility,Ganoli,Ganoli,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
5338900,Educational Facility,Gairsain-Town Panchayat,,Gairsain-Town Panchayat,Gairsain (NP) -Gairsain Pashchimi Bhaag Ward No. 4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,21,21,0,0,525,262.5,262,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,63.636,90.0,90.909,85.77,,,,HIGH_SUITABILITY
5952462,Educational Facility,Silodi,Silodi,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
8176661,Educational Facility,Kandara,Kandara,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,4,0,0,100,50.0,50,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,12.121,100.0,63.03,51.24,,,,MEDIUM_SUITABILITY
2563691,Educational Facility,Banswara Chak Sainti,Banswara Chak Sainti,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,7,7,0,0,175,87.5,88,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,21.212,85.0,80.303,70.17,,,,HIGH_SUITABILITY
4783419,Educational Facility,POKHRI-Town Panchayat,,POKHRI-Town Panchayat,Pokhri (NP) -Pokhri Lower Ward No. 2,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,15.152,90.0,63.788,50.8,,,,MEDIUM_SUITABILITY
6338583,Educational Facility,Kathur,Kathur,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
5798541,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Naigwaad Ward No.8,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,11,11,0,0,275,137.5,138,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,33.333,85.0,83.333,74.42,,,,HIGH_SUITABILITY
5298970,Educational Facility,Dhar Dungri,Dhar Dungri,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
7418666,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Subhash Nagar Shivaji Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,2,1,0,50,25.0,25,66.667,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,51.515,41.37,,,,LOW_SUITABILITY
9839827,Educational Facility,Suiyya,Suiyya,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
4671683,Educational Facility,Chidanga State,Chidanga State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
5412299,Educational Facility,Tangala,Tangala,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
1812555,Educational Facility,Niti,Niti,,,Joshimath,CHAMOLI,SETTLEMENT_40889,Niti,30.7776642,79.8411215,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,SETTLEMENT_40889,Niti,0.0,MEDIUM_SUITABILITY
2694686,Educational Facility,Chulakot,Chulakot,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
7755020,Educational Facility,Kamera,Kamera,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
7037659,Educational Facility,Sitel,Sitel,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,4,0,0,100,50.0,50,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,12.121,75.0,63.03,47.49,,,,LOW_SUITABILITY
4858615,Educational Facility,Uttaraun,Uttaraun,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
7997760,Educational Facility,Pokhani Urf Pokhari,Pokhani Urf Pokhari,,,Joshimath,CHAMOLI,SETTLEMENT_40835,Pokhani Urf Pokhari,30.476002,79.433276,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,SETTLEMENT_40835,Pokhani Urf Pokhari,0.0,LOW_SUITABILITY
5061929,Educational Facility,Bajwar,Bajwar,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,6.061,85.0,58.182,45.54,,,,LOW_SUITABILITY
4476556,Educational Facility,Jaikandi,Jaikandi,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,3,3,33,33,0,0,825,412.5,412,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,HIGH_SUITABILITY
5154502,Educational Facility,Kirasal,Kirasal,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,8,8,0,0,200,100.0,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,24.242,85.0,81.061,71.23,,,,HIGH_SUITABILITY
4925564,Educational Facility,Lasiyari,Lasiyari,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
6989139,Educational Facility,Ritholi,Ritholi,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
2449088,Educational Facility,Maharbagti,Maharbagti,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,9.091,85.0,58.939,46.6,,,,LOW_SUITABILITY
3691807,Educational Facility,Pajyana,Pajyana,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,3,0,1,75,37.5,38,75.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,54.773,45.68,,,,LOW_SUITABILITY
1171873,Educational Facility,Kafoli Malli,Kafoli Malli,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,11,3,4,4,0,0,100,50.0,50,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,12.121,75.0,63.03,47.49,,,,LOW_SUITABILITY
8711174,Educational Facility,Bansoli Walli,Bansoli Walli,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
4513176,Educational Facility,Koti,Koti,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,11,3,3,5,75,37.5,38,27.273,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,40.455,39.95,,,,LOW_SUITABILITY
4286711,Educational Facility,Bunga,Bunga,,,Sult,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,2,0,1,50,25.0,25,66.667,0.0,100.0,100.0,0.0,0.0,66.667,40.0,6.061,70.0,48.182,39.29,,,,LOW_SUITABILITY
7237477,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Singhdhaar Ward No.4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,7,7,0,0,175,87.5,88,100.0,100.0,100.0,100.0,100.0,100.0,66.667,100.0,21.212,95.0,76.97,70.34,,,,HIGH_SUITABILITY
9287557,Educational Facility,Tairakhansal,Tairakhansal,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
7483795,Educational Facility,Dada Dhamdhama,Dada Dhamdhama,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
2169790,Educational Facility,Pilang Chatoli,Pilang Chatoli,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
6838625,Educational Facility,Nand Keshari,Nand Keshari,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15.152,100.0,78.788,70.3,,,,HIGH_SUITABILITY
9161466,Educational Facility,Langtai,Langtai,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
3207223,Educational Facility,Rains,Rains,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
4961217,Educational Facility,Kotera,Kotera,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
4535130,Educational Facility,Paingadh,Paingadh,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,66.667,40.0,6.061,80.0,58.182,44.79,,,,LOW_SUITABILITY
1597799,Educational Facility,Bunga,Bunga,,,Sult,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,100.0,100.0,66.667,100.0,15.152,95.0,75.455,68.22,,,,MEDIUM_SUITABILITY
3852723,Educational Facility,Topovan,Topovan,,,Joshimath,CHAMOLI,SETTLEMENT_40873,Topovan,30.4861,79.4639,MEDIUM,VILLAGE_NAME,1,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,15.152,85.0,63.788,50.05,SETTLEMENT_40873,Topovan,0.0,MEDIUM_SUITABILITY
1514659,Educational Facility,Mehal Chauri,Mehal Chauri,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.182,100.0,79.545,71.36,,,,HIGH_SUITABILITY
7372694,Educational Facility,Dewal Gwar,Dewal Gwar,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,6.061,85.0,73.182,63.54,,,,MEDIUM_SUITABILITY
3365245,Educational Facility,Ased,Ased,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,66.667,100.0,9.091,85.0,73.939,64.6,,,,MEDIUM_SUITABILITY
5673695,Educational Facility,POKHRI-Town Panchayat,,POKHRI-Town Panchayat,Pokhri (NP) -Guniyala Ward No. 4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,17,17,0,0,425,212.5,212,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.515,100.0,87.879,83.03,,,,HIGH_SUITABILITY
2754226,Educational Facility,Lingadi,Lingadi,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,27,27,0,0,675,337.5,338,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,81.818,90.0,95.455,92.14,,,,HIGH_SUITABILITY
6535201,Educational Facility,Kunakhet,Kunakhet,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
4617546,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kothiyaal Gaon Ward No.10,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,2,0,1,50,25.0,25,66.667,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,66.515,60.87,,,,MEDIUM_SUITABILITY
2924137,Educational Facility,Duwa,Duwa,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,9.091,85.0,62.273,47.93,,,,LOW_SUITABILITY
7734944,Educational Facility,Gairsain-Town Panchayat,,Gairsain-Town Panchayat,Gairsain (NP) -Saliyana Ward No. 1,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,9,9,0,0,225,112.5,112,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,27.273,100.0,81.818,74.55,,,,HIGH_SUITABILITY
1853022,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) -Bus Station Semi Ward No.6,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,7,7,0,0,175,87.5,88,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,21.212,85.0,80.303,70.17,,,,HIGH_SUITABILITY
9615461,Educational Facility,Mathkot,Mathkot,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
6996508,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Paduli Papdiyana Ward No.9,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,3,3,13,13,0,0,325,162.5,162,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,39.394,75.0,84.848,75.04,,,,HIGH_SUITABILITY
2111520,Educational Facility,Pairi,Pairi,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,15.152,75.0,63.788,48.55,,,,LOW_SUITABILITY
8740550,Educational Facility,Mehargaon,Mehargaon,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,7,7,0,0,175,87.5,88,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,21.212,90.0,65.303,52.92,,,,MEDIUM_SUITABILITY
9737414,Educational Facility,Kandara,Kandara,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,13,9,2,2,225,112.5,112,69.231,100.0,100.0,100.0,100.0,0.0,100.0,100.0,27.273,90.0,72.587,69.35,,,,MEDIUM_SUITABILITY
